Country,Country code,year,category,category2,revenue,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,健康・フィットネス,ゲーム以外,268170816.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ツール,ゲーム以外,266350848.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,生産性,ゲーム以外,265046884.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,エンターテインメント,ゲーム以外,263922048.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,コミュニケーション,ゲーム以外,263203882.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,天気,ゲーム以外,259032002.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ナビゲーション,ゲーム以外,254553628.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ライフスタイル,ゲーム以外,250986675,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,教育,ゲーム以外,249096908.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,書籍,ゲーム以外,248804020.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,写真,ゲーム以外,245478018.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,コミュニケーション,ゲーム以外,230181706.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,写真・動画,ゲーム以外,227067183.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ニュース,ゲーム以外,225652411.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,生産性,ゲーム以外,223404298,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,天気,ゲーム以外,221582636.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,マンガ,ゲーム以外,216982130.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,動画再生・編集,ゲーム以外,211318753.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ツール,ゲーム以外,211060322.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,参考書,ゲーム以外,206860931.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,生産性,ゲーム以外,206010630.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ビジネス,ゲーム以外,204727752.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ファイナンス,ゲーム以外,203454784.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ショッピング,ゲーム以外,202800310.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,スポーツ,ゲーム以外,199381656.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ユーティリティ,ゲーム以外,196736359.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,音楽・オーディオ,ゲーム以外,191384703.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ニュース,ゲーム以外,190368564.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,写真,ゲーム以外,187493164,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ライフスタイル,ゲーム以外,187297278.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,天気,ゲーム以外,186826231.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ナビゲーション,ゲーム以外,183790146.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,写真,ゲーム以外,181556795.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,グラフィック・デザイン,ゲーム以外,179534918.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ニュース,ゲーム以外,175254809.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ニュース・雑誌,ゲーム以外,175138588.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,書籍・参考書,ゲーム以外,170844251.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,コミュニケーション,ゲーム以外,169494655.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ツール,ゲーム以外,168366814.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,天気,ゲーム以外,166564133.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,医療,ゲーム以外,163755212.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ソーシャル,ゲーム以外,159220353.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,健康・フィットネス,ゲーム以外,156948859.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,参考書,ゲーム以外,156905070.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,書籍,ゲーム以外,156472979.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,参考書,ゲーム以外,153755977.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ビジネス,ゲーム以外,153739822.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ニュース,ゲーム以外,150911883.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ファイナンス,ゲーム以外,148846425.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ニュース,ゲーム以外,145568810.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,写真,ゲーム以外,145520152.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,医療,ゲーム以外,142030276.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ニュース,ゲーム以外,140806309,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,旅行,ゲーム以外,140186026.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,書籍,ゲーム以外,139638254.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,地図・ナビゲーション,ゲーム以外,138543364.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,写真・動画,ゲーム以外,138248351.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ナビゲーション,ゲーム以外,136765298.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,アート・デザイン,ゲーム以外,136312176.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,スポーツ,ゲーム以外,135992761.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,動画再生・編集,ゲーム以外,133700800.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,食品・飲料,ゲーム以外,133690892.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ショッピング,ゲーム以外,132222743.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ショッピング,ゲーム以外,130331667.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,健康・フィットネス,ゲーム以外,129060467.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ニュース・雑誌,ゲーム以外,128360246.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ナビゲーション,ゲーム以外,128052749.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,天気,ゲーム以外,126990224.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,写真・動画,ゲーム以外,126720242.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,医療,ゲーム以外,125916265.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,マンガ,ゲーム以外,125620445.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,スポーツ,ゲーム以外,125381329.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ナビゲーション,ゲーム以外,124689287.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ユーティリティ,ゲーム以外,124180844.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ツール,ゲーム以外,123697892.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ファイナンス,ゲーム以外,123202778.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,スポーツ,ゲーム以外,122523831.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,旅行,ゲーム以外,121615477.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,医療,ゲーム以外,117213673.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,アート・デザイン,ゲーム以外,114605956,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,参考書,ゲーム以外,113476905.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,デート,ゲーム以外,112136147.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ソーシャル,ゲーム以外,111227533.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,食品・飲料,ゲーム以外,108188089.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ビジネス,ゲーム以外,107967733,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,地図・ナビゲーション,ゲーム以外,107902450.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ナビゲーション,ゲーム以外,107460620.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,参考書,ゲーム以外,106644246,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,食品・飲料,ゲーム以外,104761536.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,旅行,ゲーム以外,100317686.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,食品・飲料,ゲーム以外,100080679.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,動画再生・編集,ゲーム以外,99679182.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ショッピング,ゲーム以外,98897669.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,ユーティリティ,ゲーム以外,96865453.99,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ニュース・雑誌,ゲーム以外,96553662.47,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ニュース・雑誌,ゲーム以外,95331691.34,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,写真,ゲーム以外,94693030.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,天気,ゲーム以外,93538800.46,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,医療,ゲーム以外,92297024.47,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,参考書,ゲーム以外,90334748.77,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,音楽・オーディオ,ゲーム以外,90078127.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ナビゲーション,ゲーム以外,89866425.77,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,地図・ナビゲーション,ゲーム以外,89542188.46,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ナビゲーション,ゲーム以外,88877765.06,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ビジネス,ゲーム以外,88844088.65,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,地図・ナビゲーション,ゲーム以外,87904910.71,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,食品・飲料,ゲーム以外,87777980.89,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,参考書,ゲーム以外,84981865.99,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ファイナンス,ゲーム以外,84621079.43,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,グラフィック・デザイン,ゲーム以外,83196456.81,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ツール,ゲーム以外,83167459.89,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ソーシャル,ゲーム以外,80283185.78,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,天気,ゲーム以外,78100002.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ユーティリティ,ゲーム以外,77885826.35,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,参考書,ゲーム以外,76776202.63,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,旅行,ゲーム以外,74848296.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,地図・ナビゲーション,ゲーム以外,74515544.28,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ニュース・雑誌,ゲーム以外,73129608.5,,,,,,,,,,,,,,,,,,
