Country,Country code,Genre,Demographics (Age),%
韓国,KOR,RMG,35～44歳,0.304
韓国,KOR,RMG,45～54歳,0.177
韓国,KOR,RMG,55歳以上,0.204
韓国,KOR,Eコマース,18～24歳,0.069
韓国,KOR,Eコマース,25～34歳,0.172
韓国,KOR,Eコマース,35～44歳,0.398
韓国,KOR,Eコマース,45～54歳,0.267
韓国,KOR,Eコマース,55歳以上,0.094
韓国,KOR,オンデマンド,18～24歳,0.138
韓国,KOR,オンデマンド,25～34歳,0.372
韓国,KOR,オンデマンド,35～44歳,0.289
韓国,KOR,オンデマンド,45～54歳,0.175
韓国,KOR,オンデマンド,55歳以上,0.025
韓国,KOR,旅行,18～24歳,0.019
韓国,KOR,旅行,25～34歳,0.19
韓国,KOR,旅行,35～44歳,0.552
韓国,KOR,旅行,45～54歳,0.192
韓国,KOR,旅行,55歳以上,0.047
韓国,KOR,ファイナンス,18～24歳,0.115
韓国,KOR,ファイナンス,25～34歳,0.286
韓国,KOR,ファイナンス,35～44歳,0.256
韓国,KOR,ファイナンス,45～54歳,0.219
韓国,KOR,ファイナンス,55歳以上,0.123
韓国,KOR,エンターテインメント,18～24歳,0.26
韓国,KOR,エンターテインメント,25～34歳,0.4
韓国,KOR,エンターテインメント,35～44歳,0.189
韓国,KOR,エンターテインメント,45～54歳,0.087
韓国,KOR,エンターテインメント,55歳以上,0.064
韓国,KOR,ソーシャル,18～24歳,0.215
韓国,KOR,ソーシャル,25～34歳,0.338
韓国,KOR,ソーシャル,35～44歳,0.223
韓国,KOR,ソーシャル,45～54歳,0.133
韓国,KOR,ソーシャル,55歳以上,0.09
メキシコ,MEX,RMG,18～24歳,0.218
メキシコ,MEX,RMG,25～34歳,0.446
メキシコ,MEX,RMG,35～44歳,0.226
メキシコ,MEX,RMG,45～54歳,0.088
メキシコ,MEX,RMG,55歳以上,0.022
メキシコ,MEX,Eコマース,18～24歳,0.158
メキシコ,MEX,Eコマース,25～34歳,0.39
メキシコ,MEX,Eコマース,35～44歳,0.292
メキシコ,MEX,Eコマース,45～54歳,0.128
メキシコ,MEX,Eコマース,55歳以上,0.032
メキシコ,MEX,オンデマンド,18～24歳,0.26
メキシコ,MEX,オンデマンド,25～34歳,0.415
メキシコ,MEX,オンデマンド,35～44歳,0.219
メキシコ,MEX,オンデマンド,45～54歳,0.098
メキシコ,MEX,オンデマンド,55歳以上,0.008
メキシコ,MEX,旅行,18～24歳,0.048
メキシコ,MEX,旅行,25～34歳,0.402
メキシコ,MEX,旅行,35～44歳,0.362
メキシコ,MEX,旅行,45～54歳,0.137
メキシコ,MEX,旅行,55歳以上,0.051
メキシコ,MEX,ファイナンス,18～24歳,0.233
メキシコ,MEX,ファイナンス,25～34歳,0.456
メキシコ,MEX,ファイナンス,35～44歳,0.211
メキシコ,MEX,ファイナンス,45～54歳,0.075
メキシコ,MEX,ファイナンス,55歳以上,0.026
メキシコ,MEX,エンターテインメント,18～24歳,0.45
メキシコ,MEX,エンターテインメント,25～34歳,0.332
メキシコ,MEX,エンターテインメント,35～44歳,0.11
メキシコ,MEX,エンターテインメント,45～54歳,0.075
メキシコ,MEX,エンターテインメント,55歳以上,0.033
メキシコ,MEX,ソーシャル,18～24歳,0.394
メキシコ,MEX,ソーシャル,25～34歳,0.39
メキシコ,MEX,ソーシャル,35～44歳,0.141
メキシコ,MEX,ソーシャル,45～54歳,0.054
メキシコ,MEX,ソーシャル,55歳以上,0.022
アメリカ合衆国,USA,RMG,18～24歳,0.135
アメリカ合衆国,USA,RMG,25～34歳,0.352
アメリカ合衆国,USA,RMG,35～44歳,0.281
アメリカ合衆国,USA,RMG,45～54歳,0.13
アメリカ合衆国,USA,RMG,55歳以上,0.102
アメリカ合衆国,USA,Eコマース,18～24歳,0.079
アメリカ合衆国,USA,Eコマース,25～34歳,0.297
