Country,Country code,year,category,category2,revenue
U.S.,USA,2020,Art & Design,Non-Gaming,7766108.83
U.S.,USA,2023,Travel & Local,Non-Gaming,7711477.9
U.S.,USA,2018,Books & Reference,Non-Gaming,7601562.65
U.S.,USA,2023,Developer Tools,Non-Gaming,7530769.96
U.S.,USA,2015,Food & Drink,Non-Gaming,7481588.17
U.S.,USA,2017,News & Magazines,Non-Gaming,7422112.15
U.S.,USA,2021,Parenting,Non-Gaming,7394075.31
U.S.,USA,2017,Graphics & Design,Non-Gaming,7232864.34
U.S.,USA,2017,Photography,Non-Gaming,7152077.44
U.S.,USA,2018,Video Players & Editors,Non-Gaming,7144020.34
U.S.,USA,2022,Developer Tools,Non-Gaming,7017137.38
U.S.,USA,2017,Food & Drink,Non-Gaming,6796761.74
U.S.,USA,2024,Auto & Vehicles,Non-Gaming,6741612.48
U.S.,USA,2015,Magazines & Newspapers,Non-Gaming,6667368.84
U.S.,USA,2021,Auto & Vehicles,Non-Gaming,6587894.97
U.S.,USA,2020,Parenting,Non-Gaming,6560060.72
U.S.,USA,2020,Auto & Vehicles,Non-Gaming,6467663.41
U.S.,USA,2016,Maps & Navigation,Non-Gaming,6460282.68
U.S.,USA,2016,Magazines & Newspapers,Non-Gaming,6319168.5
U.S.,USA,2022,Travel & Local,Non-Gaming,6156838.07
U.S.,USA,2023,Auto & Vehicles,Non-Gaming,6120243.37
U.S.,USA,2017,Books & Reference,Non-Gaming,6061333.22
U.S.,USA,2022,Auto & Vehicles,Non-Gaming,6046582.28
U.S.,USA,2015,Personalization,Non-Gaming,5971198.44
U.S.,USA,2014,Dating,Non-Gaming,5951915.35
U.S.,USA,2021,Travel & Local,Non-Gaming,5879933.18
U.S.,USA,2024,Beauty,Non-Gaming,5877548.3
U.S.,USA,2023,House & Home,Non-Gaming,5830499.95
U.S.,USA,2016,Photography,Non-Gaming,5810024.96
U.S.,USA,2019,Personalization,Non-Gaming,5604709.87
U.S.,USA,2020,Travel & Local,Non-Gaming,5524066.78
U.S.,USA,2019,Auto & Vehicles,Non-Gaming,5411343.07
U.S.,USA,2016,Food & Drink,Non-Gaming,5294274.21
U.S.,USA,2022,House & Home,Non-Gaming,5045403.44
U.S.,USA,2021,House & Home,Non-Gaming,4876274.93
U.S.,USA,2015,Photography,Non-Gaming,4758925.13
U.S.,USA,2017,Magazines & Newspapers,Non-Gaming,4689910.94
U.S.,USA,2015,Maps & Navigation,Non-Gaming,4576701.9
U.S.,USA,2014,Photography,Non-Gaming,4472834.67
U.S.,USA,2021,Developer Tools,Non-Gaming,4391620.76
U.S.,USA,2014,Comics,Non-Gaming,4309307.4
U.S.,USA,2017,Video Players & Editors,Non-Gaming,4299588.21
U.S.,USA,2018,Comics,Non-Gaming,4290603.14
U.S.,USA,2016,Graphics & Design,Non-Gaming,4218715.68
U.S.,USA,2016,News & Magazines,Non-Gaming,4122100.23
U.S.,USA,2016,Shopping,Non-Gaming,4110458.58
U.S.,USA,2016,Personalization,Non-Gaming,4098792.31
U.S.,USA,2023,Beauty,Non-Gaming,4097579.63
U.S.,USA,2019,Travel & Local,Non-Gaming,4096583.72
U.S.,USA,2019,Art & Design,Non-Gaming,3936896.51
U.S.,USA,2018,Personalization,Non-Gaming,3879155.21
U.S.,USA,2016,Books & Reference,Non-Gaming,3614985.53
U.S.,USA,2024,Libraries & Demo,Non-Gaming,3564875.03
U.S.,USA,2024,Events,Non-Gaming,3562235.92
U.S.,USA,2014,Maps & Navigation,Non-Gaming,3455819.46
U.S.,USA,2021,Beauty,Non-Gaming,3413397.07
U.S.,USA,2019,Parenting,Non-Gaming,3323053.21
U.S.,USA,2022,Beauty,Non-Gaming,3316895.47
U.S.,USA,2022,Libraries & Demo,Non-Gaming,3276034.37
U.S.,USA,2014,Books & Reference,Non-Gaming,3163711.03
U.S.,USA,2020,House & Home,Non-Gaming,3074102.88
U.S.,USA,2015,Books & Reference,Non-Gaming,3059225.07
U.S.,USA,2018,Auto & Vehicles,Non-Gaming,3021876.18
U.S.,USA,2016,Video Players & Editors,Non-Gaming,3017094.59
U.S.,USA,2023,Libraries & Demo,Non-Gaming,2978705.87
U.S.,USA,2021,Libraries & Demo,Non-Gaming,2840712.96
U.S.,USA,2018,Magazines & Newspapers,Non-Gaming,2838942.47
U.S.,USA,2015,Comics,Non-Gaming,2762709.09
U.S.,USA,2018,Travel & Local,Non-Gaming,2729906.27
U.S.,USA,2015,News & Magazines,Non-Gaming,2681420.89
U.S.,USA,2015,Shopping,Non-Gaming,2610476.44
U.S.,USA,2018,Art & Design,Non-Gaming,2578322.11
U.S.,USA,2015,Video Players & Editors,Non-Gaming,2564466.42
U.S.,USA,2014,Video Players & Editors,Non-Gaming,2552292.19
U.S.,USA,2023,Events,Non-Gaming,2529489.65
U.S.,USA,2020,Libraries & Demo,Non-Gaming,2486936.72
U.S.,USA,2016,Comics,Non-Gaming,2479400.9
U.S.,USA,2021,Stickers,Non-Gaming,2400254.47
U.S.,USA,2014,Travel & Local,Non-Gaming,2360246.13
U.S.,USA,2015,Graphics & Design,Non-Gaming,2356360.54
U.S.,USA,2016,Travel & Local,Non-Gaming,2329292.44
U.S.,USA,2022,Events,Non-Gaming,2296574.53
U.S.,USA,2017,Personalization,Non-Gaming,2280416.32
U.S.,USA,2017,Comics,Non-Gaming,2241115.8
U.S.,USA,2017,Travel & Local,Non-Gaming,2119920.14
U.S.,USA,2015,Travel & Local,Non-Gaming,2054120.39
U.S.,USA,2020,Beauty,Non-Gaming,1989169.53
U.S.,USA,2017,Auto & Vehicles,Non-Gaming,1964990.59
U.S.,USA,2018,Parenting,Non-Gaming,1908031.46
U.S.,USA,2019,House & Home,Non-Gaming,1844752.62
U.S.,USA,2014,News & Magazines,Non-Gaming,1801577.74
U.S.,USA,2021,Events,Non-Gaming,1772792.8
U.S.,USA,2014,Graphics & Design,Non-Gaming,1701846.19
U.S.,USA,2019,Magazines & Newspapers,Non-Gaming,1530535.39
U.S.,USA,2014,Shopping,Non-Gaming,1526652.58
U.S.,USA,2017,Art & Design,Non-Gaming,1448523.33
U.S.,USA,2016,Auto & Vehicles,Non-Gaming,1425751.52
U.S.,USA,2019,Libraries & Demo,Non-Gaming,1289877.24
U.S.,USA,2019,Beauty,Non-Gaming,1249389.39
U.S.,USA,2018,House & Home,Non-Gaming,1229153.92
U.S.,USA,2020,Magazines & Newspapers,Non-Gaming,1171240.66
U.S.,USA,2017,Parenting,Non-Gaming,1142963.65
U.S.,USA,2020,Events,Non-Gaming,1072318.45
U.S.,USA,2016,Catalogs,Non-Gaming,1012721.32
U.S.,USA,2014,Catalogs,Non-Gaming,995256.1
U.S.,USA,2017,Catalogs,Non-Gaming,965245.18
U.S.,USA,2015,Catalogs,Non-Gaming,961459.64
U.S.,USA,2018,Libraries & Demo,Non-Gaming,858208.11
U.S.,USA,2015,Auto & Vehicles,Non-Gaming,789010.63
U.S.,USA,2019,Events,Non-Gaming,761967.58
U.S.,USA,2018,Beauty,Non-Gaming,752146.49
U.S.,USA,2021,Magazines & Newspapers,Non-Gaming,680763.07
U.S.,USA,2016,Parenting,Non-Gaming,640346.13
U.S.,USA,2022,Magazines & Newspapers,Non-Gaming,638244.92
U.S.,USA,2017,House & Home,Non-Gaming,570552.11
U.S.,USA,2014,Media & Video,Non-Gaming,563355.49
U.S.,USA,2017,Libraries & Demo,Non-Gaming,561827.81
U.S.,USA,2014,Transportation,Non-Gaming,539734.48
U.S.,USA,2018,Events,Non-Gaming,482005.36
U.S.,USA,2016,Art & Design,Non-Gaming,463294.6
U.S.,USA,2017,Beauty,Non-Gaming,453094.65
U.S.,USA,2015,Transportation,Non-Gaming,445874.04
U.S.,USA,2015,Parenting,Non-Gaming,433876.44
U.S.,USA,2016,Libraries & Demo,Non-Gaming,403699.1
U.S.,USA,2019,Developer Tools,Non-Gaming,399051.18
U.S.,USA,2016,Transportation,Non-Gaming,380954.34
U.S.,USA,2014,Parenting,Non-Gaming,372160.97
U.S.,USA,2014,Auto & Vehicles,Non-Gaming,350680.79
U.S.,USA,2015,Libraries & Demo,Non-Gaming,331792.09
U.S.,USA,2015,Art & Design,Non-Gaming,318451.77
U.S.,USA,2014,Libraries & Demo,Non-Gaming,294776.06
U.S.,USA,2017,Events,Non-Gaming,259066.5
U.S.,USA,2016,House & Home,Non-Gaming,204166.98
U.S.,USA,2015,Media & Video,Non-Gaming,171426.21
U.S.,USA,2017,Transportation,Non-Gaming,157881.92
U.S.,USA,2014,Art & Design,Non-Gaming,156817.55
U.S.,USA,2018,Developer Tools,Non-Gaming,131420.71
U.S.,USA,2023,Magazines & Newspapers,Non-Gaming,104203.61
U.S.,USA,2015,House & Home,Non-Gaming,103972.58
U.S.,USA,2018,Transportation,Non-Gaming,100730.03
U.S.,USA,2017,Developer Tools,Non-Gaming,99601.26
U.S.,USA,2016,Beauty,Non-Gaming,89023.95
U.S.,USA,2016,Developer Tools,Non-Gaming,85450.79
U.S.,USA,2016,Media & Video,Non-Gaming,77787.88
U.S.,USA,2024,Magazines & Newspapers,Non-Gaming,74616.05
U.S.,USA,2015,Beauty,Non-Gaming,73366.89
U.S.,USA,2014,Developer Tools,Non-Gaming,66195.91
U.S.,USA,2014,House & Home,Non-Gaming,65840.61
U.S.,USA,2019,Transportation,Non-Gaming,56885.37
U.S.,USA,2015,Developer Tools,Non-Gaming,48453.37
U.S.,USA,2014,Beauty,Non-Gaming,44858.57
U.S.,USA,2016,Events,Non-Gaming,25993.78
U.S.,USA,2017,Media & Video,Non-Gaming,8582.69
U.S.,USA,2020,Stickers,Non-Gaming,5149.76
U.S.,USA,2014,,Non-Gaming,4269.32
U.S.,USA,2018,Media & Video,Non-Gaming,4261.89
U.S.,USA,2020,Transportation,Non-Gaming,3307.79
U.S.,USA,2015,Stickers,Non-Gaming,1950.37
U.S.,USA,2014,Stickers,Non-Gaming,1825.45
U.S.,USA,2015,Events,Non-Gaming,1270.83
U.S.,USA,2015,,Non-Gaming,1026.46
U.S.,USA,2019,Media & Video,Non-Gaming,967.57
U.S.,USA,2020,Media & Video,Non-Gaming,775
U.S.,USA,2016,Stickers,Non-Gaming,543.78
U.S.,USA,2021,Media & Video,Non-Gaming,331.47
U.S.,USA,2016,,Non-Gaming,318.57
U.S.,USA,2019,Stickers,Non-Gaming,249.6
U.S.,USA,2014,Events,Non-Gaming,210.84
U.S.,USA,2017,Stickers,Non-Gaming,195.36
U.S.,USA,2018,Stickers,Non-Gaming,120.74
U.S.,USA,2021,Transportation,Non-Gaming,85.12
U.S.,USA,2018,,Non-Gaming,0
U.S.,USA,2019,,Non-Gaming,0
U.S.,USA,2022,Stickers,Non-Gaming,0
U.S.,USA,2023,Stickers,Non-Gaming,0
U.S.,USA,2024,Stickers,Non-Gaming,0
U.S.,USA,2022,Transportation,Non-Gaming,0
Vietnam,VNM,2024,Entertainment,Non-Gaming,30735628.01
Vietnam,VNM,2024,Photo & Video,Non-Gaming,26791006.51
Vietnam,VNM,2023,Entertainment,Non-Gaming,26517998.44
Vietnam,VNM,2022,Entertainment,Non-Gaming,24551765.55
Vietnam,VNM,2024,Productivity,Non-Gaming,21192766.92
Vietnam,VNM,2021,Entertainment,Non-Gaming,19431244.01
Vietnam,VNM,2023,Productivity,Non-Gaming,19102115.77
Vietnam,VNM,2023,Photo & Video,Non-Gaming,18810373.07
Vietnam,VNM,2024,Social Networking,Non-Gaming,14142090.85
Vietnam,VNM,2024,Education,Non-Gaming,13968193.23
Vietnam,VNM,2022,Productivity,Non-Gaming,12520380.88
Vietnam,VNM,2022,Social,Non-Gaming,11613018.47
Vietnam,VNM,2021,Social,Non-Gaming,11047409.1
Vietnam,VNM,2023,Education,Non-Gaming,10768548.29
Vietnam,VNM,2024,Video Players & Editors,Non-Gaming,10294376.27
Vietnam,VNM,2022,Photo & Video,Non-Gaming,9601571.61
Vietnam,VNM,2021,Photo & Video,Non-Gaming,9196962.31
Vietnam,VNM,2021,Productivity,Non-Gaming,9047197.34
Vietnam,VNM,2022,Social Networking,Non-Gaming,8920368.46
Vietnam,VNM,2023,Social,Non-Gaming,8805904.02
Vietnam,VNM,2023,Social Networking,Non-Gaming,8803385.32
Vietnam,VNM,2021,Social Networking,Non-Gaming,8629114
Vietnam,VNM,2021,Education,Non-Gaming,7796603.14
Vietnam,VNM,2024,Books,Non-Gaming,7740764.87
Vietnam,VNM,2022,Video Players & Editors,Non-Gaming,7729408.33
Vietnam,VNM,2023,Video Players & Editors,Non-Gaming,7556192.84
Vietnam,VNM,2022,Education,Non-Gaming,7132075.73
Vietnam,VNM,2020,Photo & Video,Non-Gaming,6617071.18
Vietnam,VNM,2019,Social,Non-Gaming,6437143.07
Vietnam,VNM,2020,Social Networking,Non-Gaming,6421962.62
Vietnam,VNM,2020,Productivity,Non-Gaming,5925302.93
Vietnam,VNM,2024,Social,Non-Gaming,5819289.63
Vietnam,VNM,2020,Education,Non-Gaming,5769912.56
Vietnam,VNM,2020,Social,Non-Gaming,5646645.55
Vietnam,VNM,2023,Books,Non-Gaming,5551624.46
Vietnam,VNM,2024,Lifestyle,Non-Gaming,5450039.19
Vietnam,VNM,2023,Lifestyle,Non-Gaming,5436402.37
Vietnam,VNM,2019,Social Networking,Non-Gaming,5390969.39
Vietnam,VNM,2020,Entertainment,Non-Gaming,5064046.11
Vietnam,VNM,2022,Lifestyle,Non-Gaming,4896733.29
Vietnam,VNM,2021,Video Players & Editors,Non-Gaming,4642871.41
Vietnam,VNM,2024,Utilities,Non-Gaming,4464285.59
Vietnam,VNM,2019,Productivity,Non-Gaming,4328832.26
Vietnam,VNM,2022,Music & Audio,Non-Gaming,4165876.52
Vietnam,VNM,2021,Music & Audio,Non-Gaming,3940389.07
Vietnam,VNM,2021,Books,Non-Gaming,3920804.82
Vietnam,VNM,2020,Tools,Non-Gaming,3851609.83
Vietnam,VNM,2019,Photo & Video,Non-Gaming,3845844.98
Vietnam,VNM,2019,Education,Non-Gaming,3733898.19
Vietnam,VNM,2021,Lifestyle,Non-Gaming,3575108.51
Vietnam,VNM,2022,Books,Non-Gaming,3511541.58
Vietnam,VNM,2024,Communication,Non-Gaming,3427125.07
Vietnam,VNM,2024,Health & Fitness,Non-Gaming,3217959.89
Vietnam,VNM,2023,Music & Audio,Non-Gaming,3117514.11
Vietnam,VNM,2018,Productivity,Non-Gaming,3109219.4
Vietnam,VNM,2022,Tools,Non-Gaming,2995731.66
Vietnam,VNM,2023,Health & Fitness,Non-Gaming,2995684.09
Vietnam,VNM,2018,Social,Non-Gaming,2993549.15
Vietnam,VNM,2019,Entertainment,Non-Gaming,2963065.61
Vietnam,VNM,2024,Business,Non-Gaming,2928762.29
Vietnam,VNM,2023,Utilities,Non-Gaming,2851174.71
Vietnam,VNM,2020,Lifestyle,Non-Gaming,2776540.81
Vietnam,VNM,2024,Music & Audio,Non-Gaming,2754266.05
Vietnam,VNM,2021,Health & Fitness,Non-Gaming,2587339.46
Vietnam,VNM,2018,Education,Non-Gaming,2505638.99
Vietnam,VNM,2021,Books & Reference,Non-Gaming,2495425.5
Vietnam,VNM,2021,Utilities,Non-Gaming,2452056.84
Vietnam,VNM,2022,Health & Fitness,Non-Gaming,2372146.05
Vietnam,VNM,2021,Tools,Non-Gaming,2371107.64
Vietnam,VNM,2024,Music,Non-Gaming,2293428.68
Vietnam,VNM,2018,Social Networking,Non-Gaming,2252121.36
Vietnam,VNM,2024,Photography,Non-Gaming,2187925.22
Vietnam,VNM,2023,Business,Non-Gaming,2182430.36
Vietnam,VNM,2020,Books & Reference,Non-Gaming,2089249.01
Vietnam,VNM,2024,Finance,Non-Gaming,2041780.59
Vietnam,VNM,2023,Books & Reference,Non-Gaming,1914673.08
Vietnam,VNM,2023,Photography,Non-Gaming,1908704.72
Vietnam,VNM,2019,Lifestyle,Non-Gaming,1892948.25
Vietnam,VNM,2023,Shopping,Non-Gaming,1886022.22
Vietnam,VNM,2022,Utilities,Non-Gaming,1871176.25
Vietnam,VNM,2021,Business,Non-Gaming,1860920.51
Vietnam,VNM,2023,Communication,Non-Gaming,1834366.09
Vietnam,VNM,2024,Tools,Non-Gaming,1829505.46
Vietnam,VNM,2018,Entertainment,Non-Gaming,1814640.53
Vietnam,VNM,2018,Photo & Video,Non-Gaming,1804544.82
Vietnam,VNM,2021,Music,Non-Gaming,1792576.49
Vietnam,VNM,2023,Music,Non-Gaming,1789059.27
Vietnam,VNM,2022,Music,Non-Gaming,1774906.19
Vietnam,VNM,2022,Books & Reference,Non-Gaming,1770816.06
Vietnam,VNM,2020,Health & Fitness,Non-Gaming,1727714.72
Vietnam,VNM,2020,Books,Non-Gaming,1719574.96
Vietnam,VNM,2017,Education,Non-Gaming,1584876.08
Vietnam,VNM,2022,Business,Non-Gaming,1571958.1
Vietnam,VNM,2024,Dating,Non-Gaming,1563583.06
Vietnam,VNM,2023,Finance,Non-Gaming,1545223.73
Vietnam,VNM,2017,Productivity,Non-Gaming,1515276.13
Vietnam,VNM,2020,Music,Non-Gaming,1512920.26
Vietnam,VNM,2022,Shopping,Non-Gaming,1511719.79
Vietnam,VNM,2020,Utilities,Non-Gaming,1503344.65
Vietnam,VNM,2020,Music & Audio,Non-Gaming,1477268.39
Vietnam,VNM,2023,Tools,Non-Gaming,1439018.85
Vietnam,VNM,2023,Dating,Non-Gaming,1436842.52
Vietnam,VNM,2022,Developer Tools,Non-Gaming,1410890.97
Vietnam,VNM,2019,Music,Non-Gaming,1391162.19
Vietnam,VNM,2024,Books & Reference,Non-Gaming,1389861.3
Vietnam,VNM,2024,Shopping,Non-Gaming,1350509.23
Vietnam,VNM,2019,Communication,Non-Gaming,1299984.93
Vietnam,VNM,2024,Graphics & Design,Non-Gaming,1223005.01
Vietnam,VNM,2021,Shopping,Non-Gaming,1209278.35
Vietnam,VNM,2020,Business,Non-Gaming,1201082.88
Vietnam,VNM,2022,Communication,Non-Gaming,1171052.15
Vietnam,VNM,2019,Health & Fitness,Non-Gaming,1167509.12
Vietnam,VNM,2022,Finance,Non-Gaming,1156298.99
Vietnam,VNM,2022,Dating,Non-Gaming,1123996.58
Vietnam,VNM,2018,Lifestyle,Non-Gaming,1096390.3
Vietnam,VNM,2021,Communication,Non-Gaming,1053536.64
Vietnam,VNM,2023,Graphics & Design,Non-Gaming,1044732.92
Vietnam,VNM,2022,Photography,Non-Gaming,1035376.55
Vietnam,VNM,2017,Social Networking,Non-Gaming,984182.95
Vietnam,VNM,2019,Utilities,Non-Gaming,953591.84
Vietnam,VNM,2020,Shopping,Non-Gaming,946182.93
Vietnam,VNM,2021,Finance,Non-Gaming,910539.55
Vietnam,VNM,2024,News,Non-Gaming,874538.58
Vietnam,VNM,2021,Developer Tools,Non-Gaming,853138.77
Vietnam,VNM,2018,Music,Non-Gaming,841618.17
Vietnam,VNM,2019,Business,Non-Gaming,821721.59
Vietnam,VNM,2021,Photography,Non-Gaming,816894.9
Vietnam,VNM,2020,Finance,Non-Gaming,780081.33
Vietnam,VNM,2017,Photo & Video,Non-Gaming,768520.43
Vietnam,VNM,2018,Health & Fitness,Non-Gaming,762952.58
Vietnam,VNM,2021,Dating,Non-Gaming,743494.24
Vietnam,VNM,2023,News,Non-Gaming,743382.89
Vietnam,VNM,2024,Medical,Non-Gaming,736854.57
Vietnam,VNM,2021,Reference,Non-Gaming,727642.91
Vietnam,VNM,2021,Graphics & Design,Non-Gaming,719624.45
Vietnam,VNM,2018,Utilities,Non-Gaming,714717.15
Vietnam,VNM,2017,Social,Non-Gaming,707253.07
Vietnam,VNM,2016,Education,Non-Gaming,688450.39
Vietnam,VNM,2022,Graphics & Design,Non-Gaming,673403.43
Vietnam,VNM,2017,Entertainment,Non-Gaming,669836.11
Vietnam,VNM,2020,Photography,Non-Gaming,656219.27
Vietnam,VNM,2020,Dating,Non-Gaming,628983.36
Vietnam,VNM,2018,Business,Non-Gaming,624977.24
Vietnam,VNM,2023,Medical,Non-Gaming,593980.34
Vietnam,VNM,2020,Video Players & Editors,Non-Gaming,579376.83
Vietnam,VNM,2024,Sports,Non-Gaming,575103.86
Vietnam,VNM,2019,Tools,Non-Gaming,562500.07
Vietnam,VNM,2019,Music & Audio,Non-Gaming,550961.69
Vietnam,VNM,2019,Shopping,Non-Gaming,547863.27
Vietnam,VNM,2015,Education,Non-Gaming,546280.2
Vietnam,VNM,2024,Reference,Non-Gaming,541025.57
Vietnam,VNM,2023,Developer Tools,Non-Gaming,533166.04
Vietnam,VNM,2016,Productivity,Non-Gaming,521623.02
Vietnam,VNM,2023,Reference,Non-Gaming,512564.5
Vietnam,VNM,2020,Communication,Non-Gaming,493607.1
Vietnam,VNM,2017,Lifestyle,Non-Gaming,477231.55
Vietnam,VNM,2016,Social Networking,Non-Gaming,472229.57
Vietnam,VNM,2023,Sports,Non-Gaming,467445.03
Vietnam,VNM,2022,Personalization,Non-Gaming,462270.47
Vietnam,VNM,2022,Reference,Non-Gaming,450865.09
Vietnam,VNM,2022,Medical,Non-Gaming,445074.25
Vietnam,VNM,2024,Art & Design,Non-Gaming,444074.48
Vietnam,VNM,2023,News & Magazines,Non-Gaming,438731.32
Vietnam,VNM,2015,Productivity,Non-Gaming,435016.33
Vietnam,VNM,2019,Finance,Non-Gaming,433919.15
Vietnam,VNM,2024,Weather,Non-Gaming,433481.34
Vietnam,VNM,2022,Sports,Non-Gaming,430992.59
Vietnam,VNM,2020,Graphics & Design,Non-Gaming,407354.45
Vietnam,VNM,2018,Music & Audio,Non-Gaming,407176.57
Vietnam,VNM,2021,Sports,Non-Gaming,400907.18
Vietnam,VNM,2015,Photo & Video,Non-Gaming,399911.53
Vietnam,VNM,2024,News & Magazines,Non-Gaming,393553.55
Vietnam,VNM,2019,Dating,Non-Gaming,393375.52
Vietnam,VNM,2014,Education,Non-Gaming,390994.24
Vietnam,VNM,2020,Reference,Non-Gaming,372968.92
Vietnam,VNM,2024,Travel,Non-Gaming,367003.01
Vietnam,VNM,2016,Photo & Video,Non-Gaming,364111.19
Vietnam,VNM,2019,Books,Non-Gaming,359302.87
Vietnam,VNM,2019,Reference,Non-Gaming,358618.32
Vietnam,VNM,2018,Tools,Non-Gaming,356397.06
Vietnam,VNM,2019,Video Players & Editors,Non-Gaming,342627.99
Vietnam,VNM,2024,Developer Tools,Non-Gaming,342610.27
Vietnam,VNM,2023,Art & Design,Non-Gaming,341368.66
Vietnam,VNM,2015,Social Networking,Non-Gaming,339844.26
Vietnam,VNM,2017,Music,Non-Gaming,322995.11
Vietnam,VNM,2021,Medical,Non-Gaming,322520.76
Vietnam,VNM,2024,Parenting,Non-Gaming,322015.48
Vietnam,VNM,2024,Food & Drink,Non-Gaming,312279.98
Vietnam,VNM,2018,Finance,Non-Gaming,311206.31
Vietnam,VNM,2017,Utilities,Non-Gaming,310681.86
Vietnam,VNM,2019,Books & Reference,Non-Gaming,309301.1
Vietnam,VNM,2017,Health & Fitness,Non-Gaming,309080.41
Vietnam,VNM,2018,Reference,Non-Gaming,301419.55
Vietnam,VNM,2018,Communication,Non-Gaming,292177.16
Vietnam,VNM,2023,Weather,Non-Gaming,289585.55
Vietnam,VNM,2021,Travel,Non-Gaming,287603.66
Vietnam,VNM,2014,Productivity,Non-Gaming,283834.51
Vietnam,VNM,2021,Navigation,Non-Gaming,281699.32
Vietnam,VNM,2022,Food & Drink,Non-Gaming,281165.68
Vietnam,VNM,2016,Entertainment,Non-Gaming,278415.01
Vietnam,VNM,2018,Dating,Non-Gaming,267986.55
Vietnam,VNM,2019,Graphics & Design,Non-Gaming,265576.4
Vietnam,VNM,2023,Food & Drink,Non-Gaming,264891.44
Vietnam,VNM,2018,Books,Non-Gaming,263970.6
Vietnam,VNM,2019,Photography,Non-Gaming,262840.06
Vietnam,VNM,2017,Reference,Non-Gaming,262825.54
Vietnam,VNM,2020,Food & Drink,Non-Gaming,258966.9
Vietnam,VNM,2017,Business,Non-Gaming,251278.96
Vietnam,VNM,2015,Utilities,Non-Gaming,248807.51
Vietnam,VNM,2023,Travel,Non-Gaming,247785.23
Vietnam,VNM,2021,Weather,Non-Gaming,245221.05
Vietnam,VNM,2022,News,Non-Gaming,239631.5
Vietnam,VNM,2022,Art & Design,Non-Gaming,237327.05
Vietnam,VNM,2017,Tools,Non-Gaming,236796.17
Vietnam,VNM,2016,Music,Non-Gaming,228339.24
Vietnam,VNM,2015,Entertainment,Non-Gaming,224359.48
Vietnam,VNM,2024,Navigation,Non-Gaming,217436.34
Vietnam,VNM,2015,Reference,Non-Gaming,216473.57
Vietnam,VNM,2017,Finance,Non-Gaming,215604.46
Vietnam,VNM,2022,Travel,Non-Gaming,214163.08
Vietnam,VNM,2022,Weather,Non-Gaming,212577.94
Vietnam,VNM,2021,News,Non-Gaming,211532.32
Vietnam,VNM,2022,Maps & Navigation,Non-Gaming,205368.95
Vietnam,VNM,2014,Photo & Video,Non-Gaming,205242.29
Vietnam,VNM,2020,Sports,Non-Gaming,204169.68
Vietnam,VNM,2022,Travel & Local,Non-Gaming,203313.13
Vietnam,VNM,2020,News & Magazines,Non-Gaming,198813.37
Vietnam,VNM,2020,Medical,Non-Gaming,195517.62
Vietnam,VNM,2020,Weather,Non-Gaming,193644.87
Vietnam,VNM,2019,Sports,Non-Gaming,190782.18
Vietnam,VNM,2016,Utilities,Non-Gaming,188164.34
Vietnam,VNM,2015,Business,Non-Gaming,187567.19
Vietnam,VNM,2024,Maps & Navigation,Non-Gaming,186497.93
Vietnam,VNM,2023,Navigation,Non-Gaming,185578.23
Vietnam,VNM,2014,Social Networking,Non-Gaming,185535.62
Vietnam,VNM,2017,Communication,Non-Gaming,185305.14
Vietnam,VNM,2021,Comics,Non-Gaming,182724.17
Vietnam,VNM,2015,Navigation,Non-Gaming,178611.33
Vietnam,VNM,2018,Books & Reference,Non-Gaming,178483.76
Vietnam,VNM,2023,Maps & Navigation,Non-Gaming,174191.42
Vietnam,VNM,2018,Video Players & Editors,Non-Gaming,172418.33
Vietnam,VNM,2016,Business,Non-Gaming,171470.91
Vietnam,VNM,2022,Navigation,Non-Gaming,171332.24
Vietnam,VNM,2020,Maps & Navigation,Non-Gaming,170949.03
Vietnam,VNM,2016,Reference,Non-Gaming,168842.93
Vietnam,VNM,2014,Entertainment,Non-Gaming,167462.6
Vietnam,VNM,2023,Parenting,Non-Gaming,162782.73
Vietnam,VNM,2016,Tools,Non-Gaming,160282.82
Vietnam,VNM,2021,Maps & Navigation,Non-Gaming,155653.69
Vietnam,VNM,2016,Lifestyle,Non-Gaming,155281.84
Vietnam,VNM,2021,Food & Drink,Non-Gaming,154288.25
Vietnam,VNM,2018,Graphics & Design,Non-Gaming,152707.07
Vietnam,VNM,2014,Utilities,Non-Gaming,151462.38
Vietnam,VNM,2024,Personalization,Non-Gaming,148816.94
Vietnam,VNM,2018,Sports,Non-Gaming,147715.67
Vietnam,VNM,2022,Events,Non-Gaming,145236.07
Vietnam,VNM,2018,Weather,Non-Gaming,144859.88
Vietnam,VNM,2015,Music,Non-Gaming,144258.19
Vietnam,VNM,2019,Weather,Non-Gaming,142492.44
Vietnam,VNM,2020,Travel,Non-Gaming,141520.53
Vietnam,VNM,2014,Business,Non-Gaming,141281.15
Vietnam,VNM,2015,Lifestyle,Non-Gaming,140509.23
Vietnam,VNM,2020,Comics,Non-Gaming,140008.92
Vietnam,VNM,2021,Beauty,Non-Gaming,139380.78
Vietnam,VNM,2020,Navigation,Non-Gaming,139288.71
Vietnam,VNM,2017,Books,Non-Gaming,138918.09
Vietnam,VNM,2019,Travel,Non-Gaming,134345.84
Vietnam,VNM,2022,Libraries & Demo,Non-Gaming,134144.6
